model,strategy,fam,epoch,train_loss,valid_loss,valid_f1,test_f1
REDFold,clusS200,telomerase,3.0,0.3177,0.2384259700775146,0.3950943607904387,0.0740824566197063
REDFold,clusS200,telomerase,4.0,0.2546,0.2082623392343521,0.464979214048523,0.1050054966486179
REDFold,clusS200,telomerase,5.0,0.2272,0.1782476305961609,0.4579630695186992,0.0842928589647148
REDFold,clusS200,telomerase,6.0,0.2001,0.1707470715045929,0.4688718840440796,0.0676244472743566
REDFold,clusS200,telomerase,7.0,0.1806,0.1434021592140197,0.5274950610594498,0.0921032792997799
REDFold,clusS200,telomerase,8.0,0.1684,0.1388501673936844,0.5358094089896319,0.0668474584550481
REDFold,clusS200,telomerase,9.0,0.1529,0.1351879686117172,0.4779963026547815,0.0424381204271206
REDFold,clusS200,telomerase,10.0,0.1448,0.1427119821310043,0.5063872522785031,0.0592603365075966
REDFold,clusS200,telomerase,11.0,0.1337,0.1331181079149246,0.5075003388296768,0.0697273694202968
REDFold,clusS200,telomerase,12.0,0.1311,0.12419193983078,0.5470082202747694,0.0890036629944901
REDFold,clusS200,telomerase,13.0,0.1171,0.1182094886898994,0.5720364068593152,0.1072243655821872
REDFold,clusS200,telomerase,14.0,0.1434,0.1256307363510131,0.5579995919876424,0.0975138450226437
REDFold,clusS200,telomerase,15.0,0.1101,0.1169922426342964,0.5701898072906164,0.1134276687876012
REDFold,clusS200,telomerase,16.0,0.0992,0.1171186938881874,0.5880456115811695,0.1019630657613355
REDFold,clusS200,telomerase,17.0,0.1011,0.1130073219537735,0.586411190226232,0.0750359368743335
REDFold,clusS200,telomerase,18.0,0.1034,0.1067162454128265,0.593330723332653,0.091250573554985
REDFold,clusS200,telomerase,19.0,0.1005,0.1104518771171569,0.5759747331373035,0.0942511130189091
REDFold,clusS200,telomerase,20.0,0.098,0.1175874546170234,0.5541178829614785,0.0542282567850415
REDFold,clusS200,telomerase,21.0,0.0986,0.1057122126221656,0.5878221805336964,0.0981278233163382
REDFold,clusS200,telomerase,22.0,0.1,0.1207905337214469,0.5360615419593057,0.0723705596487011
REDFold,clusS200,telomerase,23.0,0.1106,0.1046751961112022,0.6108333204399133,0.0862923934799013
REDFold,clusS200,telomerase,24.0,0.0866,0.1052699238061904,0.6212616331368722,0.113393410719859
REDFold,clusS200,telomerase,25.0,0.0864,0.1023365780711174,0.6335174092850863,0.1052759297698661
REDFold,clusS200,telomerase,26.0,0.0976,0.1055393069982528,0.5918598508129664,0.094875540234603
REDFold,clusS200,telomerase,27.0,0.0922,0.1032709404826164,0.617222274020609,0.1131017769673187
REDFold,clusS200,telomerase,28.0,0.0802,0.0997067168354988,0.6479994792741296,0.1176233426598998
REDFold,clusS200,telomerase,29.0,0.0769,0.1034976616501808,0.6208118598062449,0.1397483364413194
REDFold,clusS200,telomerase,30.0,0.0841,0.1035716831684112,0.629872089046696,0.1286362069876256
REDFold,clusS200,telomerase,31.0,0.0837,0.1092351824045181,0.5943069925330631,0.0574246792547688
REDFold,clusS200,telomerase,32.0,0.086,0.1014343500137329,0.6473971133950673,0.1072969113485562
REDFold,clusS200,telomerase,33.0,0.0807,0.1054337471723556,0.5994519374368301,0.0705826430713737
REDFold,clusS200,telomerase,34.0,0.0827,0.1016208082437515,0.6387614767773415,0.0796998166798709
REDFold,clusS200,telomerase,35.0,0.0796,0.0995801463723182,0.6489187896623472,0.1285052028081308
REDFold,clusS200,telomerase,36.0,0.0854,0.1027080118656158,0.6281580913405507,0.1000415886768028
REDFold,clusS200,telomerase,37.0,0.0799,0.1024049594998359,0.6301632478701401,0.1038200894716911
REDFold,clusS200,telomerase,38.0,0.0757,0.1001176387071609,0.6395027116857663,0.0852254402440647
REDFold,clusS200,telomerase,39.0,0.0796,0.1105408743023872,0.5186128290597548,0.0455466268791571
REDFold,clusS200,telomerase,40.0,0.083,0.1024361401796341,0.6346925689698288,0.1008041310424008
REDFold,clusS200,telomerase,41.0,0.0725,0.0995165556669235,0.6468248328780162,0.1232146947209951
REDFold,clusS200,telomerase,42.0,0.0728,0.1061776652932167,0.6284136673295504,0.1172170935627689
REDFold,clusS200,telomerase,43.0,0.0742,0.0996089726686477,0.6473286525164677,0.1287502114542601
REDFold,clusS200,telomerase,44.0,0.0769,0.1047868281602859,0.5808160679470638,0.0918600447651515
REDFold,clusS200,telomerase,45.0,0.0812,0.1001790314912796,0.6337100316305216,0.1074509152067943
REDFold,clusS200,telomerase,46.0,0.0737,0.1005129143595695,0.6378191973934497,0.1360423211475471
REDFold,clusS200,telomerase,47.0,0.072,0.0984872877597808,0.640434880898555,0.1247963132264046
REDFold,clusS200,telomerase,48.0,0.0734,0.098186194896698,0.6569613968441567,0.1659990250911032
REDFold,clusS200,telomerase,49.0,0.0732,0.1013236865401268,0.6045231944271706,0.0823166430174517
REDFold,clusS200,telomerase,50.0,0.0885,0.1031271368265152,0.592119110958043,0.077302687678819
REDFold,clusS200,telomerase,51.0,0.0814,0.1001879498362541,0.6262175454284595,0.1062213002521254
REDFold,clusS200,telomerase,52.0,0.0767,0.1014453321695327,0.6245343542368901,0.1399191188146114
REDFold,clusS200,telomerase,53.0,0.0719,0.0980272740125656,0.6562521514482499,0.1549096919757321
REDFold,clusS200,telomerase,54.0,0.0684,0.094947874546051,0.6751386019483114,0.1687471451256346
REDFold,clusS200,telomerase,55.0,0.0677,0.0975083783268928,0.6628242330050835,0.141856011478571
REDFold,clusS200,telomerase,56.0,0.0693,0.09734458476305,0.6465116808169996,0.1243057430352518
REDFold,clusS200,telomerase,57.0,0.0762,0.0973352938890457,0.6493283194810344,0.1073448481402467
REDFold,clusS200,telomerase,58.0,0.0756,0.0962664037942886,0.6563925818381247,0.1263662569944984
REDFold,clusS200,telomerase,59.0,0.0699,0.1024576649069786,0.6189183056432798,0.1224382731520438
REDFold,clusS200,telomerase,60.0,0.0752,0.098308227956295,0.6512514236387903,0.1362922446145734
REDFold,clusS200,telomerase,61.0,0.0692,0.1015341356396675,0.6292956819735728,0.1136557031850771
REDFold,clusS200,telomerase,62.0,0.0737,0.096955619752407,0.634595788172593,0.1125399429541302
REDFold,clusS200,telomerase,63.0,0.0702,0.099996842443943,0.6514490477824261,0.1144678329406213
REDFold,clusS200,telomerase,64.0,0.0706,0.1023626774549484,0.6220467816575748,0.1078271996538868
REDFold,clusS200,telomerase,65.0,0.0751,0.0985138043761253,0.657323222817314,0.1104166094328072
REDFold,clusS200,telomerase,66.0,0.0725,0.099320463836193,0.6626000271611472,0.1172765115346655
REDFold,clusS200,telomerase,67.0,0.0682,0.0951007008552551,0.6829184115614078,0.1417714991951065
REDFold,clusS200,telomerase,68.0,0.066,0.1012172177433967,0.6501871133931825,0.1338032123550369
REDFold,clusS200,telomerase,69.0,0.0677,0.0993527024984359,0.6418767004592866,0.1053599641208453
REDFold,clusS200,telomerase,70.0,0.07,0.0956405624747276,0.6671776895381966,0.1152475169764228
REDFold,clusS200,telomerase,71.0,0.0693,0.0960511937737464,0.6631130485847208,0.1054641378887186
REDFold,clusS200,telomerase,72.0,0.0701,0.1004680916666984,0.6336316049326896,0.0954939890656956
REDFold,clusS200,telomerase,73.0,0.071,0.0983336642384529,0.6584817254466914,0.122542563616538
REDFold,clusS200,telomerase,74.0,0.0689,0.0998488813638687,0.6199131326585623,0.102212034355855
REDFold,clusS200,telomerase,75.0,0.0766,0.0931592062115669,0.6412531880246319,0.1120396446651072
REDFold,clusS200,telomerase,76.0,0.079,0.0944038853049278,0.649090167128343,0.1342259647839494
REDFold,clusS200,telomerase,77.0,0.0681,0.0921100378036499,0.6628702448445607,0.1289082696841609
REDFold,clusS200,telomerase,78.0,0.066,0.0957853198051452,0.6786633079630854,0.14810538610003
REDFold,clusS200,telomerase,79.0,0.0647,0.095230333507061,0.6845860308058421,0.175154002574438
REDFold,clusS200,telomerase,80.0,0.0672,0.1135657206177711,0.510158644135672,0.0481869582220277
REDFold,clusS200,telomerase,81.0,0.078,0.0975954234600067,0.6593289228960584,0.1351804434141548
REDFold,clusS200,telomerase,82.0,0.0672,0.0961757004261016,0.6815322752268905,0.1655005262108024
REDFold,clusS200,telomerase,83.0,0.0655,0.095980979502201,0.6888930663509342,0.1648767625548692
REDFold,clusS200,telomerase,84.0,0.0647,0.0974074006080627,0.688054717227806,0.1585468545000485
REDFold,clusS200,telomerase,85.0,0.0695,0.103053517639637,0.6251971883347094,0.1062057511826926
REDFold,clusS200,telomerase,86.0,0.073,0.0975186452269554,0.6520693919236988,0.1326759000820168
REDFold,clusS200,telomerase,87.0,0.0709,0.0989519730210304,0.6439252058475979,0.1149588858127513
REDFold,clusS200,telomerase,88.0,0.0711,0.0969886034727096,0.6502044531442823,0.1025342485301183
REDFold,clusS200,telomerase,89.0,0.0719,0.0959265977144241,0.6560895104829599,0.1070248212211545
REDFold,clusS200,telomerase,90.0,0.0668,0.0949420556426048,0.666724231477939,0.1291154726351341
REDFold,clusS200,telomerase,91.0,0.0652,0.0927125737071037,0.6847534610362862,0.1575398126949178
REDFold,clusS200,telomerase,92.0,0.065,0.0946020856499672,0.6785777199099595,0.1617037864339191
REDFold,clusS200,telomerase,93.0,0.0674,0.0934560969471931,0.6748238774068614,0.1342339006960209
REDFold,clusS200,telomerase,94.0,0.0667,0.09621611982584,0.6713367788490173,0.1176812283038977
REDFold,clusS200,telomerase,95.0,0.0703,0.0981787219643592,0.6524947634810436,0.1138475734583601
REDFold,clusS200,telomerase,96.0,0.067,0.0944035351276397,0.6699401779168573,0.1487303843328853
REDFold,clusS200,telomerase,97.0,0.0663,0.1014164462685585,0.6284585687246482,0.1065266921984672
REDFold,clusS200,telomerase,98.0,0.0711,0.0969248116016388,0.668413614094095,0.1603277827467344
REDFold,clusS200,telomerase,99.0,0.0654,0.094451293349266,0.6760934706043534,0.151354979974823
REDFold,clusS200,telomerase,100.0,0.0657,0.1108668744564056,0.5494194717708297,0.0653228014155296
REDFold,clusS200,telomerase,101.0,0.0757,0.099922239780426,0.6565993469684753,0.1279367898940608
REDFold,clusS200,telomerase,102.0,0.0684,0.0962890088558197,0.6733864872654984,0.1413355791874294
REDFold,clusS200,telomerase,103.0,0.0652,0.0960877686738967,0.6901462152167699,0.1608703562616657
REDFold,clusS200,telomerase,104.0,0.0641,0.0946632996201515,0.6948345641023909,0.1786841156060017
REDFold,clusS200,telomerase,105.0,0.0638,0.0948013588786125,0.6900994182107896,0.1853921648935211
REDFold,clusS200,telomerase,106.0,0.0687,0.0982729718089103,0.6517842503847064,0.1187336517373746
REDFold,clusS200,telomerase,107.0,0.0687,0.0980597808957099,0.6700717362499528,0.1326002897059659
REDFold,clusS200,telomerase,108.0,0.0672,0.0996211022138595,0.6493543806773705,0.1176869227788733
REDFold,clusS200,telomerase,109.0,0.0679,0.096832238137722,0.6681191686072926,0.1304042966073045
REDFold,clusS200,telomerase,110.0,0.0651,0.0960754826664924,0.6866528312851385,0.1430753696964037
REDFold,clusS200,telomerase,111.0,0.0642,0.0968742817640304,0.6878595006890464,0.1546896555614376
REDFold,clusS200,telomerase,112.0,0.0664,0.0988570153713226,0.6608303704174838,0.1358164190315049
REDFold,clusS200,telomerase,113.0,0.0671,0.1011862680315971,0.6540899785203415,0.110571904630465
REDFold,clusS200,telomerase,114.0,0.0828,0.098274789750576,0.625831200812621,0.093445839479917
REDFold,clusS200,telomerase,115.0,0.0687,0.0955675244331359,0.6673282988701575,0.1187378758320182
REDFold,clusS200,telomerase,116.0,0.0655,0.0948075652122497,0.6789707784210491,0.1428021482333644
REDFold,clusS200,telomerase,117.0,0.0644,0.0949144139885902,0.6856988654967267,0.1580002581866721
REDFold,clusS200,telomerase,118.0,0.0637,0.0958734154701232,0.6912835283824083,0.161955791095316
REDFold,clusS200,telomerase,119.0,0.0633,0.0983508080244064,0.691318474492501,0.1569828236054823
REDFold,clusS200,telomerase,120.0,0.0651,0.116174504160881,0.6135357523307698,0.1129479639306923
REDFold,clusS200,telomerase,121.0,0.0746,0.0997828841209411,0.6469689216443736,0.1225699821059086
REDFold,clusS200,telomerase,122.0,0.0671,0.0964487865567207,0.6706522947657922,0.156276872002337
REDFold,clusS200,telomerase,123.0,0.0647,0.096168152987957,0.6886281863354515,0.1721595928196237
REDFold,clusS200,telomerase,124.0,0.0636,0.0950474888086319,0.6927252255980388,0.1742052368064701
REDFold,clusS200,telomerase,125.0,0.063,0.0984081923961639,0.6942198778892433,0.1624919580399843
REDFold,clusS200,telomerase,126.0,0.0641,0.1018743589520454,0.6650626372377481,0.1230016519140062
REDFold,clusS200,telomerase,127.0,0.0749,0.0951712876558303,0.6509549798967337,0.1132671084627662
REDFold,clusS200,telomerase,128.0,0.0666,0.0949226319789886,0.6809171329337784,0.1520834154779412
REDFold,clusS200,telomerase,129.0,0.0644,0.0984689742326736,0.6637615565997262,0.1274380950950177
REDFold,clusS200,telomerase,130.0,0.0637,0.0970189273357391,0.6928276180197354,0.1501352575837087
REDFold,clusS200,telomerase,131.0,0.0634,0.1001668274402618,0.6830484241026575,0.1427629679708176
REDFold,clusS200,telomerase,132.0,0.074,0.0992743745446205,0.6544259744524161,0.1150803087034528
REDFold,clusS200,telomerase,133.0,0.0725,0.0998839288949966,0.6600283281913393,0.1263421022352855
REDFold,clusS200,telomerase,134.0,0.0661,0.0959957093000412,0.6769168789404021,0.1450897250327973
REDFold,clusS200,telomerase,135.0,0.0642,0.0960069075226783,0.6854591574638561,0.1653061222634761
REDFold,clusS200,telomerase,136.0,0.0634,0.0958532467484474,0.6927191752942583,0.1675938481755513
REDFold,clusS200,telomerase,137.0,0.0629,0.0979207903146743,0.7004958622584982,0.1631828795263203
REDFold,clusS200,telomerase,138.0,0.0646,0.1004098430275917,0.6671049733664302,0.1414216340074346
REDFold,clusS200,telomerase,139.0,0.0669,0.1015611737966537,0.6551674156850092,0.1075164901080156
REDFold,clusS200,telomerase,140.0,0.0657,0.1005562245845794,0.6617795148296564,0.1240070032357124
REDFold,clusS200,telomerase,141.0,0.0654,0.098502404987812,0.6754010353615499,0.1396211654541182
REDFold,clusS200,telomerase,142.0,0.0649,0.0977415814995765,0.6983881030180767,0.1515548486960266
REDFold,clusS200,telomerase,143.0,0.0676,0.0998948514461517,0.6619802413967253,0.1228425862922669
REDFold,clusS200,telomerase,144.0,0.0668,0.0997954830527305,0.6686155971668999,0.1056206235169345
REDFold,clusS200,telomerase,145.0,0.0667,0.095188483595848,0.685639978613638,0.1326684405430713
REDFold,clusS200,telomerase,146.0,0.0664,0.0956641733646392,0.6820844435813653,0.1525130434846162
REDFold,clusS200,telomerase,147.0,0.0643,0.0959006547927856,0.6887262356970859,0.1300071584591434
REDFold,clusS200,telomerase,148.0,0.0635,0.0967042967677116,0.692642674681728,0.1448053421274001
REDFold,clusS200,telomerase,149.0,0.0648,0.1014730930328369,0.6765758127890311,0.1346215969309816
REDFold,clusS200,telomerase,150.0,0.0707,0.1020259857177734,0.6643964797489601,0.1314565514000016
REDFold,clusS200,telomerase,151.0,0.0652,0.0974876955151557,0.690434937816159,0.1498908354874191
REDFold,clusS200,telomerase,152.0,0.0635,0.099401369690895,0.6948581856725258,0.1540267885486937
REDFold,clusS200,telomerase,153.0,0.063,0.0984879061579704,0.6940276210952034,0.1550191074924426
REDFold,clusS200,telomerase,154.0,0.0639,0.0978771597146987,0.6869285769899796,0.1688455497101757
REDFold,clusS200,telomerase,155.0,0.0642,0.0995290726423263,0.6810926869702987,0.108587742114517
REDFold,clusS200,telomerase,156.0,0.0668,0.1009522601962089,0.6651939159397805,0.1202978936570402
REDFold,clusS200,telomerase,157.0,0.0682,0.0962336212396621,0.6763979326507402,0.1258861598738756
REDFold,clusS200,telomerase,158.0,0.0649,0.0994765236973762,0.6825676914337623,0.1384359339323165
REDFold,clusS200,telomerase,159.0,0.0639,0.0981669500470161,0.6927631656518122,0.1434527916463173
REDFold,clusS200,telomerase,160.0,0.0651,0.1025269851088523,0.6609392212691207,0.1380566086490082
REDFold,clusS200,telomerase,161.0,0.0645,0.0983531773090362,0.6824985814502079,0.1523521831848166
REDFold,clusS200,telomerase,162.0,0.066,0.1033598184585571,0.650198657994208,0.10567587850441
REDFold,clusS200,telomerase,163.0,0.0655,0.0955690890550613,0.6850231454152496,0.1476592321557696
REDFold,clusS200,telomerase,164.0,0.0636,0.0950582101941108,0.683485564064614,0.1232593592916485
REDFold,clusS200,telomerase,165.0,0.0651,0.0972267165780067,0.672556252307753,0.1185178811828191
REDFold,clusS200,telomerase,166.0,0.0661,0.0947090983390808,0.6776595006724796,0.146385595777924
REDFold,clusS200,telomerase,167.0,0.0636,0.0968886911869049,0.6889458860772626,0.1534331850924148
REDFold,clusS200,telomerase,168.0,0.0633,0.1065261736512184,0.6666843649578912,0.1196415896823118
REDFold,clusS200,telomerase,169.0,0.064,0.0990584716200828,0.7000668593145253,0.1479092862057199
REDFold,clusS200,telomerase,170.0,0.0652,0.1010854542255401,0.6711060762417596,0.0960520389919164
REDFold,clusS200,telomerase,171.0,0.0702,0.0986009836196899,0.6651336786026955,0.1142150336544923
REDFold,clusS200,telomerase,172.0,0.0638,0.1017831340432167,0.6725562835653376,0.1155405251281632
REDFold,clusS200,telomerase,173.0,0.0633,0.0973991900682449,0.6864947526448981,0.1440876035707462
REDFold,clusS200,telomerase,174.0,0.0628,0.097299076616764,0.6944759648741923,0.1436766839536193
REDFold,clusS200,telomerase,175.0,0.0625,0.0989714339375495,0.6952001967701024,0.1466007282294195
REDFold,clusS200,telomerase,176.0,0.0629,0.1011940017342567,0.686278035160327,0.1494303124598963
REDFold,clusS200,telomerase,177.0,0.0668,0.102391816675663,0.6644377205904302,0.1190326563446579
REDFold,clusS200,telomerase,178.0,0.0651,0.1000192910432815,0.6750369541273368,0.1566765962846701
REDFold,clusS200,telomerase,179.0,0.0635,0.1003548353910446,0.6863383663773628,0.1408915176829674
REDFold,clusS200,telomerase,180.0,0.0631,0.1008814722299575,0.6902128295549321,0.162104283665901
REDFold,clusS200,telomerase,181.0,0.0637,0.1048295348882675,0.6543522317400766,0.0985757062970421
REDFold,clusS200,telomerase,182.0,0.0683,0.0988155752420425,0.6611694173157473,0.1287413873562317
REDFold,clusS200,telomerase,183.0,0.0664,0.0969532504677772,0.6812213442775126,0.1259278304461654
REDFold,clusS200,telomerase,184.0,0.0636,0.0997311994433403,0.6829490177842986,0.1381509173411891
REDFold,clusS200,telomerase,185.0,0.0634,0.0980222076177597,0.6891000685079435,0.1291062645864912
REDFold,clusS200,telomerase,186.0,0.063,0.0975515618920326,0.6949207740984881,0.1498149135013222
REDFold,clusS200,telomerase,187.0,0.063,0.100000187754631,0.6892523938002727,0.1393062957271142
REDFold,clusS200,telomerase,188.0,0.0651,0.0984267517924308,0.6663402541403667,0.1416489095510989
REDFold,clusS200,telomerase,189.0,0.0665,0.0979034453630447,0.6716783889132785,0.1207726949950897
REDFold,clusS200,telomerase,190.0,0.0658,0.0961915776133537,0.6841992061296146,0.1327675129717098
REDFold,clusS200,telomerase,191.0,0.0635,0.0958727002143859,0.6932406176873331,0.1635657537268786
REDFold,clusS200,telomerase,192.0,0.0627,0.0965023562312126,0.7015481688103801,0.1794018231556214
REDFold,clusS200,telomerase,193.0,0.0634,0.0971054583787918,0.6925149817472005,0.1516890712339527
REDFold,clusS200,telomerase,194.0,0.0634,0.0989774838089943,0.6751125952673259,0.1131055949166918
REDFold,clusS200,telomerase,195.0,0.0675,0.1006926745176315,0.6706176767482814,0.1207711130868579
REDFold,clusS200,telomerase,196.0,0.0639,0.096771702170372,0.6885009407403198,0.1499986781661756
REDFold,clusS200,telomerase,197.0,0.0632,0.0997529625892639,0.6810142465722344,0.1427778667813208
REDFold,clusS200,telomerase,198.0,0.0638,0.0965362414717674,0.6900167195277336,0.1534060878309624
REDFold,clusS200,telomerase,199.0,0.0626,0.0971126779913902,0.6930090254286615,0.1391023774375947
REDFold,clusS200,telomerase,200.0,0.063,0.1003070101141929,0.6925572866953984,0.1604183426280012
REDFold,clusS200,tmRNA,1.0,0.6838,0.4471868574619293,0.2889794818875523,0.1002520792982373
REDFold,clusS200,tmRNA,2.0,0.4313,0.3578513264656067,0.3189929560993993,0.1632374613798672
REDFold,clusS200,tmRNA,3.0,0.3369,0.2464095503091812,0.5147323014415164,0.1708076026666061
REDFold,clusS200,tmRNA,4.0,0.2715,0.2063011676073074,0.5109942239305993,0.1617446434512405
REDFold,clusS200,tmRNA,5.0,0.2443,0.1943058967590332,0.4973525338445311,0.1661810830704626
REDFold,clusS200,tmRNA,6.0,0.2225,0.17531318962574,0.5592591273813265,0.2017260413648816
